domain,systemId,name,category,categoryConfidence,brandSystemId,brandName,familySystemId,familyName,familyAmbiguous,variantCode,imagePath,prefabPath,sourceBundle
lure,pilkerlures_2518,Bond 125-06,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,06,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2518.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2518.prefab,lures_jax
lure,pilkerlures_2519,Bond 125-07,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,07,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2519.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2519.prefab,lures_jax
lure,pilkerlures_2520,Bond 125-08,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,08,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2520.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2520.prefab,lures_jax
lure,pilkerlures_2521,Bond 125-09,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,09,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2521.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2521.prefab,lures_jax
lure,pilkerlures_2522,Bond 125-10,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2522.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2522.prefab,lures_jax
lure,pilkerlures_2523,Bond 125-11,pilkers,high,jax,Jax,jax_bond125,Bond 125,false,11,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2523.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2523.prefab,lures_jax
lure,pilkerlures_2524,Bond 180-01,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,01,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2524.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2524.prefab,lures_jax
lure,pilkerlures_2525,Bond 180-02,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,02,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2525.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2525.prefab,lures_jax
lure,pilkerlures_2526,Bond 180-03,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,03,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2526.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2526.prefab,lures_jax
lure,pilkerlures_2527,Bond 180-04,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,04,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2527.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2527.prefab,lures_jax
lure,pilkerlures_2528,Bond 180-05,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,05,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2528.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2528.prefab,lures_jax
lure,pilkerlures_2529,Bond 180-06,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,06,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2529.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2529.prefab,lures_jax
lure,pilkerlures_2530,Bond 180-07,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,07,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2530.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2530.prefab,lures_jax
lure,pilkerlures_2531,Bond 180-08,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,08,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2531.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2531.prefab,lures_jax
lure,pilkerlures_2532,Bond 180-09,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,09,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2532.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2532.prefab,lures_jax
lure,pilkerlures_2533,Bond 180-10,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2533.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2533.prefab,lures_jax
lure,pilkerlures_2534,Bond 180-11,pilkers,high,jax,Jax,jax_bond180,Bond 180,false,11,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2534.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2534.prefab,lures_jax
lure,pilkerlures_2535,Bond 300-01,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,01,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2535.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2535.prefab,lures_jax
lure,pilkerlures_2536,Bond 300-02,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,02,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2536.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2536.prefab,lures_jax
lure,pilkerlures_2537,Bond 300-03,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,03,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2537.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2537.prefab,lures_jax
lure,pilkerlures_2538,Bond 300-04,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,04,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2538.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2538.prefab,lures_jax
lure,pilkerlures_2539,Bond 300-05,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,05,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2539.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2539.prefab,lures_jax
lure,pilkerlures_2540,Bond 300-06,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,06,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2540.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2540.prefab,lures_jax
lure,pilkerlures_2541,Bond 300-07,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,07,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2541.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2541.prefab,lures_jax
lure,pilkerlures_2542,Bond 300-08,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,08,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2542.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2542.prefab,lures_jax
lure,pilkerlures_2543,Bond 300-09,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,09,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2543.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2543.prefab,lures_jax
lure,pilkerlures_2544,Bond 300-10,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2544.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2544.prefab,lures_jax
lure,pilkerlures_2545,Bond 300-11,pilkers,high,jax,Jax,jax_bond300,Bond 300,false,11,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2545.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2545.prefab,lures_jax
lure,pilkerlures_2546,Bond 500-01,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,01,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2546.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2546.prefab,lures_jax
lure,pilkerlures_2547,Bond 500-02,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,02,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2547.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2547.prefab,lures_jax
lure,pilkerlures_2548,Bond 500-03,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,03,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2548.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2548.prefab,lures_jax
lure,pilkerlures_2549,Bond 500-04,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,04,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2549.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2549.prefab,lures_jax
lure,pilkerlures_2550,Bond 500-05,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,05,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2550.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2550.prefab,lures_jax
lure,pilkerlures_2551,Bond 500-06,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,06,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2551.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2551.prefab,lures_jax
lure,pilkerlures_2552,Bond 500-07,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,07,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2552.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2552.prefab,lures_jax
lure,pilkerlures_2553,Bond 500-08,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,08,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2553.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2553.prefab,lures_jax
lure,pilkerlures_2554,Bond 500-09,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,09,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2554.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2554.prefab,lures_jax
lure,pilkerlures_2555,Bond 500-10,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,10,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2555.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2555.prefab,lures_jax
lure,pilkerlures_2556,Bond 500-11,pilkers,high,jax,Jax,jax_bond500,Bond 500,false,11,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pilkerlures_2556.png,assets/gfx/lures/jax/pilkerlures_2502/pilkerlures_2556.prefab,lures_jax
lure,jerkbaits_1148,Ripper Jerk F7-001,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1148.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1148.prefab",lures_joe_fman
lure,jerkbaits_1149,Ripper Jerk F7-002,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1149.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1149.prefab",lures_joe_fman
lure,jerkbaits_1150,Ripper Jerk F7-003,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1150.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1150.prefab",lures_joe_fman
lure,jerkbaits_1151,Ripper Jerk F7-004,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1151.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1151.prefab",lures_joe_fman
lure,jerkbaits_1152,Ripper Jerk F7-005,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1152.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1152.prefab",lures_joe_fman
lure,jerkbaits_1153,Ripper Jerk F7-006,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1153.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1153.prefab",lures_joe_fman
lure,jerkbaits_1154,Ripper Jerk F7-007,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1154.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1154.prefab",lures_joe_fman
lure,jerkbaits_1155,Ripper Jerk F7-008,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1155.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1155.prefab",lures_joe_fman
lure,jerkbaits_1156,Ripper Jerk F7-009,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1156.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1156.prefab",lures_joe_fman
lure,jerkbaits_1157,Ripper Jerk F7-010,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,010,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1157.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1157.prefab",lures_joe_fman
lure,jerkbaits_1710,Ripper Jerk F7-011,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f7,Ripper Jerk F7,false,011,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1710.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1148_1157,1710/jerkbaits_1710.prefab",lures_joe_fman
lure,jerkbaits_1158,Ripper Jerk S7-001,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1158.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1158.prefab",lures_joe_fman
lure,jerkbaits_1159,Ripper Jerk S7-002,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1159.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1159.prefab",lures_joe_fman
lure,jerkbaits_1160,Ripper Jerk S7-003,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1160.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1160.prefab",lures_joe_fman
lure,jerkbaits_1161,Ripper Jerk S7-004,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1161.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1161.prefab",lures_joe_fman
lure,jerkbaits_1162,Ripper Jerk S7-005,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1162.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1162.prefab",lures_joe_fman
lure,jerkbaits_1163,Ripper Jerk S7-006,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1163.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1163.prefab",lures_joe_fman
lure,jerkbaits_1164,Ripper Jerk S7-007,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1164.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1164.prefab",lures_joe_fman
lure,jerkbaits_1165,Ripper Jerk S7-008,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1165.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1165.prefab",lures_joe_fman
lure,jerkbaits_1166,Ripper Jerk S7-009,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1166.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1166.prefab",lures_joe_fman
lure,jerkbaits_1167,Ripper Jerk S7-010,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,010,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1167.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1167.prefab",lures_joe_fman
lure,jerkbaits_1270,Ripper Jerk S7-011,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_s7,Ripper Jerk S7,false,011,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1270.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1158_1167,1270/jerkbaits_1270.prefab",lures_joe_fman
lure,jerkbaits_1168,Ripper Jerk F10-001,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1168.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1168.prefab",lures_joe_fman
lure,jerkbaits_1169,Ripper Jerk F10-002,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1169.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1169.prefab",lures_joe_fman
lure,jerkbaits_1170,Ripper Jerk F10-003,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1170.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1170.prefab",lures_joe_fman
lure,jerkbaits_1171,Ripper Jerk F10-004,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,004,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1171.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1171.prefab",lures_joe_fman
lure,jerkbaits_1172,Ripper Jerk F10-005,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,005,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1172.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1172.prefab",lures_joe_fman
lure,jerkbaits_1173,Ripper Jerk F10-006,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,006,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1173.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1173.prefab",lures_joe_fman
lure,jerkbaits_1174,Ripper Jerk F10-007,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,007,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1174.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1174.prefab",lures_joe_fman
lure,jerkbaits_1175,Ripper Jerk F10-008,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,008,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1175.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1175.prefab",lures_joe_fman
lure,jerkbaits_1176,Ripper Jerk F10-009,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,009,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1176.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1176.prefab",lures_joe_fman
lure,jerkbaits_1177,Ripper Jerk F10-010,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,010,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1177.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1177.prefab",lures_joe_fman
lure,jerkbaits_1267,Ripper Jerk F10-011,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f10,Ripper Jerk F10,false,011,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1267.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1168_1177,1267/jerkbaits_1267.prefab",lures_joe_fman
lure,jerkbaits_1178,Ripper Jerk F12-001,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f12,Ripper Jerk F12,false,001,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1178.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1178_1187,1685/jerkbaits_1178.prefab",lures_joe_fman
lure,jerkbaits_1179,Ripper Jerk F12-002,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f12,Ripper Jerk F12,false,002,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1179.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1178_1187,1685/jerkbaits_1179.prefab",lures_joe_fman
lure,jerkbaits_1180,Ripper Jerk F12-003,jerkbaits,high,joe_fman,Joe Fisherman,jf_r_jerk_f12,Ripper Jerk F12,false,003,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\jerkbaits_1180.png,"assets/gfx/lures/joe_fisherman/jerkbaits_1178_1187,1685/jerkbaits_1180.prefab",lures_joe_fman
