fishId,fishName,cardSystemId,catalogName,imageFile,match,imagePath,photoUrl
64,Судак,card_e_pikeperch,Судак,e.pikeperch_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\e.pikeperch_b.png,/uploads/fish/e.pikeperch_b.png
40,Судак светлопёрый,card_walleye,Судак светлоперый,walleye_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\walleye_b.png,/uploads/fish/walleye_b.png
78,Таймень,card_taimen,Таймень,taimen_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\taimen_b.png,/uploads/fish/taimen_b.png
104,Тарань,card_taran,Тарань,taran_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\taran_b.png,/uploads/fish/taran_b.png
113,Толстолобик белый,card_s_carp,Толстолобик белый,s_carp_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\s_carp_b.png,/uploads/fish/s_carp_b.png
114,Толстолобик пёстрый,card_bh_carp,Толстолобик пестрый,bh_carp_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\bh_carp_b.png,/uploads/fish/bh_carp_b.png
222,Треска атлантическая,card_atl_cod,Треска атлантическая,atl_cod_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\atl_cod_b.png,/uploads/fish/atl_cod_b.png
183,Тугун,card_tugun,Тугун,tugun_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\tugun_b.png,/uploads/fish/tugun_b.png
258,Тунец голубой,card_thynnus_t,Тунец голубой,thynnus_t_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\thynnus_t_b.png,/uploads/fish/thynnus_t_b.png
103,Тюлька черноморская,card_tiulka,Тюлька черноморская,tiulka_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\tiulka_b.png,/uploads/fish/tiulka_b.png
234,Тюрбо,card_turbot,Тюрбо,turbot_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\turbot_b.png,/uploads/fish/turbot_b.png
270,Угольщик обыкновенный,card_b_scabbardfish,Угольщик обыкновенный,b_scabbardfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\b_scabbardfish_b.png,/uploads/fish/b_scabbardfish_b.png
70,Угорь,card_eel,Угорь,eel_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\eel_b.png,/uploads/fish/eel_b.png
10,Уклейка,card_c_bleak,Уклейка,c_bleak_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c_bleak_b.png,/uploads/fish/c_bleak_b.png
92,Усач альбинос,card_alb_barbel,Усач обыкновенный альбинос,alb_barbel_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\alb_barbel_b.png,/uploads/fish/alb_barbel_b.png
148,Усач короткоголовый,card_sh_barbel,Усач короткоголовый,sh_barbel_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sh_barbel_b.png,/uploads/fish/sh_barbel_b.png
91,Усач обыкновенный,card_c_barbel,Усач обыкновенный,c_barbel_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c_barbel_b.png,/uploads/fish/c_barbel_b.png
262,Устрица съедобная,card_ostrea_ed,Устрица,ostrea_ed_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\ostrea_ed_b.png,/uploads/fish/ostrea_ed_b.png
81,Форель озерная,card_gc_smelt,Форель озерная,gc_smelt_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\gc_smelt_b.png,/uploads/fish/gc_smelt_b.png
83,Форель радужная,card_riv_rb_trout,Форель радужная,riv_rb_trout_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\riv_rb_trout_b.png,/uploads/fish/riv_rb_trout_b.png
75,Форель ручьевая,card_riv_brown_trout,Форель ручьевая,riv_brown_trout_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\riv_brown_trout_b.png,/uploads/fish/riv_brown_trout_b.png
82,Форель севанская,card_sevan_trout,Форель севанская,sevan_trout_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sevan_trout_b.png,/uploads/fish/sevan_trout_b.png
176,Хариус восточносибирский,card_os_grayling,Хариус восточносибирский,os_grayling_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\os_grayling_b.png,/uploads/fish/os_grayling_b.png
73,Хариус европейский,card_a_grayling,Хариус европейский,a_grayling_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\a_grayling_b.png,/uploads/fish/a_grayling_b.png
76,Хариус западносибирский,card_zs_grayling,Хариус западносибирский,zs_grayling_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\zs_grayling_b.png,/uploads/fish/zs_grayling_b.png
272,Химера европейская,card_chimaera,Химера европейская,chimaera_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\chimaera_b.png,/uploads/fish/chimaera_b.png
252,Центролоф чёрный,card_centroloph_n,Центролоф чёрный,centroloph_n_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\centroloph_n_b.png,/uploads/fish/centroloph_n_b.png
210,Чавыча,card_chavycha,Чавыча,chavycha_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\chavycha_b.png,/uploads/fish/chavycha_b.png
105,Чехонь,card_sabrefish,Чехонь,sabrefish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sabrefish_b.png,/uploads/fish/sabrefish_b.png
177,Чир,card_chir,Чир,chir_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\chir_b.png,/uploads/fish/chir_b.png
206,Чукучан,card_chukuchan,Чукучан,chukuchan_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\chukuchan_b.png,/uploads/fish/chukuchan_b.png
145,Шемая каспийская,card_shemaya,Шемая каспийская,shemaya_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\shemaya_b.png,/uploads/fish/shemaya_b.png
26,Шемая черноморская,card_shemaya_cha,Шемая азовская,shemaya_cha_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\shemaya_cha_b.png,/uploads/fish/shemaya_cha_b.png
154,Шип,card_osetr_ship,Шип,osetr_ship_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\osetr_ship_b.png,/uploads/fish/osetr_ship_b.png
24,Щука обыкновенная,card_n_pike,Щука обыкновенная,n.pike_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\n.pike_b.png,/uploads/fish/n.pike_b.png
45,Щука панцирная,card_agar,Щука панцирная,agar_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\agar_b.png,/uploads/fish/agar_b.png
17,Язь,card_s_orfe,Язь,s.orfe_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\s.orfe_b.png,/uploads/fish/s.orfe_b.png
